Query ID,Node Types,Filters,Execution Time,Cardinality e/a
79,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",891.276,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
80,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",898.865,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
81,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",891.758,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
82,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",898.225,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
83,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",891.637,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
84,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",934.384,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
85,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AFRICA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",901.802,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303683), (11176,303683), (1899947,1519171), (3677,99831), (3677,99831), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
86,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AMERICA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",887.627,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303453), (11176,303453), (1899947,1519171), (3677,99812), (3677,99812), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
87,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AMERICA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",900.517,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303453), (11176,303453), (1899947,1519171), (3677,99812), (3677,99812), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
88,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AMERICA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",889.381,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303453), (11176,303453), (1899947,1519171), (3677,99812), (3677,99812), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
89,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AMERICA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",907.999,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303453), (11176,303453), (1899947,1519171), (3677,99812), (3677,99812), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
90,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,AMERICA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",897.721,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303453), (11176,303453), (1899947,1519171), (3677,99812), (3677,99812), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
91,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",902.973,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
92,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",908.948,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
93,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",904.961,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
94,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",1004.334,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
95,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",938.714,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
96,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,TIN)",946.832,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
97,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",892.707,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
98,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",916.396,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
99,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",927.245,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
100,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",961.033,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
101,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,TIN)",942.541,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
102,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",908.163,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
103,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",888.629,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
104,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",904.195,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
105,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,MIDDLE EAST), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",936.947,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,303532), (11176,303532), (1899947,1519171), (3677,99946), (3677,99946), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
106,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,TIN)",909.679,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
107,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",899.523,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
108,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",890.134,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
109,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",894.759,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
110,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,ASIA), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",885.601,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304159), (11176,304159), (1899947,1519171), (3677,100090), (3677,100090), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
111,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,TIN)",902.469,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
112,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",894.811,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
113,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,BRASS)",894.061,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
114,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,STEEL)",912.729,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
115,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,COPPER)",1081.879,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
116,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,TIN)",900.307,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
117,"Aggregate, Aggregate, Gather Merge, Hash, Hash, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Sort","(o_orderdate,= ), (r_name,EUROPE), (s_suppkey,lineitem.l_suppkey), (text,NICKEL)",919.761,"(714,0), (596,0), (298,0), (298,0), (298,0), (298,0), (298,0), (166440,0), (24992993,0), (5550,0), (5550,0), (11176,304343), (11176,304343), (1899947,1519171), (3677,100321), (3677,100321), (625007,500000), (1,5), (1,5), (170,25), (1,1), (1,1), (1,0), (170,25), (170,25)"
